race;horseNumber;odds;type
[3, 4];[1, 1];49.0;DBL
[3, 4];[2, 1];87.0;DBL
[3, 4];[3, 1];177.0;DBL
[3, 4];[4, 1];540.0;DBL
[3, 4];[5, 1];999.0;DBL
[3, 4];[6, 1];999.0;DBL
[3, 4];[7, 1];999.0;DBL
[3, 4];[8, 1];999.0;DBL
[3, 4];[9, 1];999.0;DBL
[3, 4];[10, 1];467.0;DBL
[3, 4];[11, 1];301.0;DBL
[3, 4];[12, 1];147.0;DBL
[3, 4];[13, 1];952.0;DBL
[3, 4];[14, 1];999.0;DBL
[3, 4];[1, 2];212.0;DBL
[3, 4];[2, 2];791.0;DBL
[3, 4];[3, 2];999.0;DBL
[3, 4];[4, 2];999.0;DBL
[3, 4];[5, 2];999.0;DBL
[3, 4];[6, 2];999.0;DBL
[3, 4];[7, 2];999.0;DBL
[3, 4];[8, 2];999.0;DBL
[3, 4];[9, 2];999.0;DBL
[3, 4];[10, 2];999.0;DBL
[3, 4];[11, 2];999.0;DBL
[3, 4];[12, 2];999.0;DBL
[3, 4];[13, 2];999.0;DBL
[3, 4];[14, 2];999.0;DBL
[3, 4];[1, 3];47.0;DBL
[3, 4];[2, 3];67.0;DBL
[3, 4];[3, 3];163.0;DBL
[3, 4];[4, 3];677.0;DBL
[3, 4];[5, 3];999.0;DBL
[3, 4];[6, 3];999.0;DBL
[3, 4];[7, 3];999.0;DBL
[3, 4];[8, 3];841.0;DBL
[3, 4];[9, 3];999.0;DBL
[3, 4];[10, 3];345.0;DBL
[3, 4];[11, 3];208.0;DBL
[3, 4];[12, 3];91.0;DBL
[3, 4];[13, 3];717.0;DBL
[3, 4];[14, 3];999.0;DBL
[3, 4];[1, 4];44.0;DBL
[3, 4];[2, 4];99.0;DBL
[3, 4];[3, 4];165.0;DBL
[3, 4];[4, 4];461.0;DBL
[3, 4];[5, 4];999.0;DBL
[3, 4];[6, 4];999.0;DBL
[3, 4];[7, 4];999.0;DBL
[3, 4];[8, 4];815.0;DBL
[3, 4];[9, 4];999.0;DBL
[3, 4];[10, 4];358.0;DBL
[3, 4];[11, 4];199.0;DBL
[3, 4];[12, 4];146.0;DBL
[3, 4];[13, 4];948.0;DBL
[3, 4];[14, 4];999.0;DBL
[3, 4];[1, 5];29.0;DBL
[3, 4];[2, 5];42.0;DBL
[3, 4];[3, 5];80.0;DBL
[3, 4];[4, 5];434.0;DBL
[3, 4];[5, 5];758.0;DBL
[3, 4];[6, 5];999.0;DBL
[3, 4];[7, 5];999.0;DBL
[3, 4];[8, 5];655.0;DBL
[3, 4];[9, 5];999.0;DBL
[3, 4];[10, 5];228.0;DBL
[3, 4];[11, 5];104.0;DBL
[3, 4];[12, 5];47.0;DBL
[3, 4];[13, 5];690.0;DBL
[3, 4];[14, 5];999.0;DBL
[3, 4];[1, 6];144.0;DBL
[3, 4];[2, 6];368.0;DBL
[3, 4];[3, 6];858.0;DBL
[3, 4];[4, 6];999.0;DBL
[3, 4];[5, 6];999.0;DBL
[3, 4];[6, 6];999.0;DBL
[3, 4];[7, 6];999.0;DBL
[3, 4];[8, 6];999.0;DBL
[3, 4];[9, 6];999.0;DBL
[3, 4];[10, 6];999.0;DBL
[3, 4];[11, 6];820.0;DBL
[3, 4];[12, 6];597.0;DBL
[3, 4];[13, 6];999.0;DBL
[3, 4];[14, 6];999.0;DBL
[3, 4];[1, 7];18.0;DBL
[3, 4];[2, 7];49.0;DBL
[3, 4];[3, 7];105.0;DBL
[3, 4];[4, 7];280.0;DBL
[3, 4];[5, 7];928.0;DBL
[3, 4];[6, 7];999.0;DBL
[3, 4];[7, 7];999.0;DBL
[3, 4];[8, 7];479.0;DBL
[3, 4];[9, 7];999.0;DBL
[3, 4];[10, 7];261.0;DBL
[3, 4];[11, 7];181.0;DBL
[3, 4];[12, 7];70.0;DBL
[3, 4];[13, 7];329.0;DBL
[3, 4];[14, 7];999.0;DBL
[3, 4];[1, 8];11.0;DBL
[3, 4];[2, 8];16.0;DBL
[3, 4];[3, 8];41.0;DBL
[3, 4];[4, 8];174.0;DBL
[3, 4];[5, 8];367.0;DBL
[3, 4];[6, 8];473.0;DBL
[3, 4];[7, 8];610.0;DBL
[3, 4];[8, 8];301.0;DBL
[3, 4];[9, 8];671.0;DBL
[3, 4];[10, 8];114.0;DBL
[3, 4];[11, 8];68.0;DBL
[3, 4];[12, 8];30.0;DBL
[3, 4];[13, 8];340.0;DBL
[3, 4];[14, 8];999.0;DBL
[3, 4];[1, 9];15.0;DBL
[3, 4];[2, 9];30.0;DBL
[3, 4];[3, 9];58.0;DBL
[3, 4];[4, 9];306.0;DBL
[3, 4];[5, 9];612.0;DBL
[3, 4];[6, 9];897.0;DBL
[3, 4];[7, 9];763.0;DBL
[3, 4];[8, 9];471.0;DBL
[3, 4];[9, 9];791.0;DBL
[3, 4];[10, 9];173.0;DBL
[3, 4];[11, 9];123.0;DBL
[3, 4];[12, 9];42.0;DBL
[3, 4];[13, 9];620.0;DBL
[3, 4];[14, 9];999.0;DBL
[3, 4];[1, 10];34.0;DBL
[3, 4];[2, 10];78.0;DBL
[3, 4];[3, 10];144.0;DBL
[3, 4];[4, 10];700.0;DBL
[3, 4];[5, 10];999.0;DBL
[3, 4];[6, 10];965.0;DBL
[3, 4];[7, 10];999.0;DBL
[3, 4];[8, 10];535.0;DBL
[3, 4];[9, 10];999.0;DBL
[3, 4];[10, 10];243.0;DBL
[3, 4];[11, 10];206.0;DBL
[3, 4];[12, 10];95.0;DBL
[3, 4];[13, 10];693.0;DBL
[3, 4];[14, 10];999.0;DBL
[3, 4];[1, 11];38.0;DBL
[3, 4];[2, 11];67.0;DBL
[3, 4];[3, 11];137.0;DBL
[3, 4];[4, 11];489.0;DBL
[3, 4];[5, 11];999.0;DBL
[3, 4];[6, 11];999.0;DBL
[3, 4];[7, 11];999.0;DBL
[3, 4];[8, 11];893.0;DBL
[3, 4];[9, 11];999.0;DBL
[3, 4];[10, 11];322.0;DBL
[3, 4];[11, 11];207.0;DBL
[3, 4];[12, 11];100.0;DBL
[3, 4];[13, 11];711.0;DBL
[3, 4];[14, 11];999.0;DBL
[3, 4];[1, 12];26.0;DBL
[3, 4];[2, 12];39.0;DBL
[3, 4];[3, 12];80.0;DBL
[3, 4];[4, 12];419.0;DBL
