race;horseNumber;odds;type
[5, 6];[1, 1];166.0;DBL
[5, 6];[2, 1];24.0;DBL
[5, 6];[3, 1];320.0;DBL
[5, 6];[4, 1];999.0;DBL
[5, 6];[5, 1];468.0;DBL
[5, 6];[6, 1];111.0;DBL
[5, 6];[7, 1];698.0;DBL
[5, 6];[8, 1];860.0;DBL
[5, 6];[9, 1];160.0;DBL
[5, 6];[10, 1];999.0;DBL
[5, 6];[1, 2];114.0;DBL
[5, 6];[2, 2];14.0;DBL
[5, 6];[3, 2];174.0;DBL
[5, 6];[4, 2];999.0;DBL
[5, 6];[5, 2];333.0;DBL
[5, 6];[6, 2];68.0;DBL
[5, 6];[7, 2];258.0;DBL
[5, 6];[8, 2];634.0;DBL
[5, 6];[9, 2];115.0;DBL
[5, 6];[10, 2];999.0;DBL
[5, 6];[1, 3];86.0;DBL
[5, 6];[2, 3];5.2;DBL
[5, 6];[3, 3];99.0;DBL
[5, 6];[4, 3];519.0;DBL
[5, 6];[5, 3];165.0;DBL
[5, 6];[6, 3];33.0;DBL
[5, 6];[7, 3];228.0;DBL
[5, 6];[8, 3];376.0;DBL
[5, 6];[9, 3];60.0;DBL
[5, 6];[10, 3];875.0;DBL
[5, 6];[1, 4];723.0;DBL
[5, 6];[2, 4];52.0;DBL
[5, 6];[3, 4];999.0;DBL
[5, 6];[4, 4];999.0;DBL
[5, 6];[5, 4];999.0;DBL
[5, 6];[6, 4];329.0;DBL
[5, 6];[7, 4];999.0;DBL
[5, 6];[8, 4];974.0;DBL
[5, 6];[9, 4];484.0;DBL
[5, 6];[10, 4];999.0;DBL
[5, 6];[1, 5];999.0;DBL
[5, 6];[2, 5];129.0;DBL
[5, 6];[3, 5];999.0;DBL
[5, 6];[4, 5];999.0;DBL
[5, 6];[5, 5];999.0;DBL
[5, 6];[6, 5];757.0;DBL
[5, 6];[7, 5];999.0;DBL
[5, 6];[8, 5];999.0;DBL
[5, 6];[9, 5];999.0;DBL
[5, 6];[10, 5];999.0;DBL
[5, 6];[1, 6];244.0;DBL
[5, 6];[2, 6];25.0;DBL
[5, 6];[3, 6];265.0;DBL
[5, 6];[4, 6];999.0;DBL
[5, 6];[5, 6];383.0;DBL
[5, 6];[6, 6];81.0;DBL
[5, 6];[7, 6];709.0;DBL
[5, 6];[8, 6];756.0;DBL
[5, 6];[9, 6];178.0;DBL
[5, 6];[10, 6];999.0;DBL
[5, 6];[1, 7];117.0;DBL
[5, 6];[2, 7];16.0;DBL
[5, 6];[3, 7];240.0;DBL
[5, 6];[4, 7];999.0;DBL
