race;horseNumber;odds;type
[7, 8];[1, 1];88.0;DBL
[7, 8];[2, 1];83.0;DBL
[7, 8];[3, 1];443.0;DBL
[7, 8];[4, 1];108.0;DBL
[7, 8];[5, 1];143.0;DBL
[7, 8];[6, 1];292.0;DBL
[7, 8];[7, 1];60.0;DBL
[7, 8];[8, 1];316.0;DBL
[7, 8];[9, 1];69.0;DBL
[7, 8];[10, 1];272.0;DBL
[7, 8];[11, 1];170.0;DBL
[7, 8];[12, 1];161.0;DBL
[7, 8];[1, 2];100.0;DBL
[7, 8];[2, 2];57.0;DBL
[7, 8];[3, 2];264.0;DBL
[7, 8];[4, 2];46.0;DBL
[7, 8];[5, 2];97.0;DBL
[7, 8];[6, 2];235.0;DBL
[7, 8];[7, 2];29.0;DBL
[7, 8];[8, 2];151.0;DBL
[7, 8];[9, 2];19.0;DBL
[7, 8];[10, 2];113.0;DBL
[7, 8];[11, 2];76.0;DBL
[7, 8];[12, 2];77.0;DBL
[7, 8];[1, 3];80.0;DBL
[7, 8];[2, 3];51.0;DBL
[7, 8];[3, 3];241.0;DBL
[7, 8];[4, 3];43.0;DBL
[7, 8];[5, 3];82.0;DBL
[7, 8];[6, 3];197.0;DBL
[7, 8];[7, 3];16.0;DBL
[7, 8];[8, 3];130.0;DBL
[7, 8];[9, 3];29.0;DBL
[7, 8];[10, 3];115.0;DBL
[7, 8];[11, 3];75.0;DBL
[7, 8];[12, 3];83.0;DBL
[7, 8];[1, 4];277.0;DBL
[7, 8];[2, 4];170.0;DBL
[7, 8];[3, 4];527.0;DBL
[7, 8];[4, 4];171.0;DBL
[7, 8];[5, 4];323.0;DBL
[7, 8];[6, 4];537.0;DBL
[7, 8];[7, 4];132.0;DBL
[7, 8];[8, 4];443.0;DBL
[7, 8];[9, 4];135.0;DBL
[7, 8];[10, 4];287.0;DBL
[7, 8];[11, 4];217.0;DBL
[7, 8];[12, 4];221.0;DBL
[7, 8];[1, 5];83.0;DBL
[7, 8];[2, 5];41.0;DBL
[7, 8];[3, 5];274.0;DBL
[7, 8];[4, 5];50.0;DBL
[7, 8];[5, 5];61.0;DBL
[7, 8];[6, 5];298.0;DBL
[7, 8];[7, 5];23.0;DBL
[7, 8];[8, 5];166.0;DBL
[7, 8];[9, 5];21.0;DBL
[7, 8];[10, 5];133.0;DBL
[7, 8];[11, 5];78.0;DBL
[7, 8];[12, 5];86.0;DBL
[7, 8];[1, 6];472.0;DBL
[7, 8];[2, 6];339.0;DBL
[7, 8];[3, 6];741.0;DBL
[7, 8];[4, 6];92.0;DBL
[7, 8];[5, 6];389.0;DBL
[7, 8];[6, 6];805.0;DBL
[7, 8];[7, 6];178.0;DBL
[7, 8];[8, 6];576.0;DBL
[7, 8];[9, 6];185.0;DBL
[7, 8];[10, 6];512.0;DBL
[7, 8];[11, 6];333.0;DBL
[7, 8];[12, 6];432.0;DBL
[7, 8];[1, 7];69.0;DBL
[7, 8];[2, 7];27.0;DBL
[7, 8];[3, 7];307.0;DBL
[7, 8];[4, 7];33.0;DBL
[7, 8];[5, 7];84.0;DBL
[7, 8];[6, 7];181.0;DBL
[7, 8];[7, 7];20.0;DBL
[7, 8];[8, 7];109.0;DBL
[7, 8];[9, 7];20.0;DBL
[7, 8];[10, 7];99.0;DBL
[7, 8];[11, 7];64.0;DBL
[7, 8];[12, 7];65.0;DBL
[7, 8];[1, 8];251.0;DBL
[7, 8];[2, 8];109.0;DBL
[7, 8];[3, 8];533.0;DBL
[7, 8];[4, 8];103.0;DBL
[7, 8];[5, 8];229.0;DBL
[7, 8];[6, 8];439.0;DBL
[7, 8];[7, 8];64.0;DBL
[7, 8];[8, 8];136.0;DBL
[7, 8];[9, 8];80.0;DBL
[7, 8];[10, 8];205.0;DBL
[7, 8];[11, 8];194.0;DBL
[7, 8];[12, 8];180.0;DBL
[7, 8];[1, 9];103.0;DBL
[7, 8];[2, 9];62.0;DBL
[7, 8];[3, 9];369.0;DBL
[7, 8];[4, 9];56.0;DBL
[7, 8];[5, 9];79.0;DBL
[7, 8];[6, 9];216.0;DBL
[7, 8];[7, 9];36.0;DBL
[7, 8];[8, 9];185.0;DBL
[7, 8];[9, 9];29.0;DBL
[7, 8];[10, 9];125.0;DBL
[7, 8];[11, 9];100.0;DBL
[7, 8];[12, 9];87.0;DBL
[7, 8];[1, 10];481.0;DBL
[7, 8];[2, 10];273.0;DBL
[7, 8];[3, 10];848.0;DBL
[7, 8];[4, 10];296.0;DBL
[7, 8];[5, 10];420.0;DBL
[7, 8];[6, 10];999.0;DBL
[7, 8];[7, 10];179.0;DBL
[7, 8];[8, 10];706.0;DBL
[7, 8];[9, 10];197.0;DBL
[7, 8];[10, 10];479.0;DBL
[7, 8];[11, 10];264.0;DBL
[7, 8];[12, 10];465.0;DBL
[7, 8];[1, 11];681.0;DBL
[7, 8];[2, 11];595.0;DBL
[7, 8];[3, 11];999.0;DBL
[7, 8];[4, 11];431.0;DBL
[7, 8];[5, 11];850.0;DBL
[7, 8];[6, 11];715.0;DBL
[7, 8];[7, 11];181.0;DBL
[7, 8];[8, 11];523.0;DBL
[7, 8];[9, 11];356.0;DBL
[7, 8];[10, 11];723.0;DBL
[7, 8];[11, 11];449.0;DBL
[7, 8];[12, 11];539.0;DBL
[7, 8];[1, 12];231.0;DBL
[7, 8];[2, 12];155.0;DBL
[7, 8];[3, 12];402.0;DBL
[7, 8];[4, 12];141.0;DBL
[7, 8];[5, 12];273.0;DBL
[7, 8];[6, 12];407.0;DBL
[7, 8];[7, 12];83.0;DBL
[7, 8];[8, 12];257.0;DBL
[7, 8];[9, 12];68.0;DBL
[7, 8];[10, 12];301.0;DBL
[7, 8];[11, 12];101.0;DBL
[7, 8];[12, 12];139.0;DBL
7;[1, 2];117.0;FCT
7;[2, 1];110.0;FCT
7;[1, 3];703.0;FCT
7;[2, 3];462.0;FCT
7;[3, 1];754.0;FCT
7;[3, 2];567.0;FCT
7;[1, 4];142.0;FCT
7;[2, 4];82.0;FCT
7;[3, 4];518.0;FCT
7;[4, 1];129.0;FCT
7;[4, 2];81.0;FCT
7;[4, 3];359.0;FCT
7;[1, 5];156.0;FCT
7;[2, 5];98.0;FCT
7;[3, 5];668.0;FCT
7;[4, 5];93.0;FCT
7;[5, 1];151.0;FCT
7;[5, 2];109.0;FCT
7;[5, 3];519.0;FCT
7;[5, 4];105.0;FCT
7;[1, 6];709.0;FCT
7;[2, 6];345.0;FCT
7;[3, 6];999.0;FCT
7;[4, 6];210.0;FCT
7;[5, 6];511.0;FCT
7;[6, 1];773.0;FCT
7;[6, 2];421.0;FCT
7;[6, 3];999.0;FCT
7;[6, 4];288.0;FCT
7;[6, 5];584.0;FCT
7;[1, 7];81.0;FCT
7;[2, 7];39.0;FCT
7;[3, 7];351.0;FCT
7;[4, 7];30.0;FCT
7;[5, 7];66.0;FCT
7;[6, 7];176.0;FCT
7;[7, 1];43.0;FCT
7;[7, 2];22.0;FCT
7;[7, 3];184.0;FCT
7;[7, 4];21.0;FCT
7;[7, 5];48.0;FCT
7;[7, 6];87.0;FCT
7;[1, 8];368.0;FCT
7;[2, 8];240.0;FCT
7;[3, 8];718.0;FCT
7;[4, 8];108.0;FCT
7;[5, 8];279.0;FCT
7;[6, 8];584.0;FCT
7;[7, 8];50.0;FCT
7;[8, 1];379.0;FCT
7;[8, 2];268.0;FCT
7;[8, 3];689.0;FCT
7;[8, 4];139.0;FCT
7;[8, 5];286.0;FCT
7;[8, 6];564.0;FCT
7;[8, 7];92.0;FCT
7;[1, 9];109.0;FCT
7;[2, 9];47.0;FCT
7;[3, 9];470.0;FCT
7;[4, 9];38.0;FCT
7;[5, 9];84.0;FCT
7;[6, 9];240.0;FCT
7;[7, 9];13.0;FCT
7;[8, 9];119.0;FCT
7;[9, 1];80.0;FCT
7;[9, 2];37.0;FCT
7;[9, 3];274.0;FCT
7;[9, 4];32.0;FCT
7;[9, 5];61.0;FCT
7;[9, 6];154.0;FCT
7;[9, 7];18.0;FCT
7;[9, 8];84.0;FCT
7;[1, 10];328.0;FCT
7;[2, 10];158.0;FCT
7;[3, 10];839.0;FCT
7;[4, 10];103.0;FCT
7;[5, 10];189.0;FCT
7;[6, 10];503.0;FCT
7;[7, 10];39.0;FCT
7;[8, 10];317.0;FCT
7;[9, 10];77.0;FCT
7;[10, 1];365.0;FCT
7;[10, 2];197.0;FCT
7;[10, 3];855.0;FCT
7;[10, 4];143.0;FCT
7;[10, 5];227.0;FCT
7;[10, 6];408.0;FCT
7;[10, 7];83.0;FCT
7;[10, 8];327.0;FCT
7;[10, 9];118.0;FCT
7;[1, 11];194.0;FCT
7;[2, 11];138.0;FCT
7;[3, 11];739.0;FCT
7;[4, 11];83.0;FCT
7;[5, 11];165.0;FCT
7;[6, 11];406.0;FCT
7;[7, 11];33.0;FCT
7;[8, 11];251.0;FCT
7;[9, 11];57.0;FCT
7;[10, 11];230.0;FCT
7;[11, 1];200.0;FCT
7;[11, 2];155.0;FCT
7;[11, 3];556.0;FCT
7;[11, 4];101.0;FCT
7;[11, 5];173.0;FCT
7;[11, 6];286.0;FCT
7;[11, 7];61.0;FCT
7;[11, 8];224.0;FCT
7;[11, 9];81.0;FCT
7;[11, 10];196.0;FCT
7;[1, 12];199.0;FCT
7;[2, 12];110.0;FCT
7;[3, 12];555.0;FCT
7;[4, 12];72.0;FCT
7;[5, 12];165.0;FCT
7;[6, 12];474.0;FCT
7;[7, 12];34.0;FCT
7;[8, 12];267.0;FCT
7;[9, 12];55.0;FCT
7;[10, 12];230.0;FCT
7;[11, 12];168.0;FCT
7;[12, 1];187.0;FCT
7;[12, 2];122.0;FCT
7;[12, 3];477.0;FCT
7;[12, 4];79.0;FCT
7;[12, 5];168.0;FCT
7;[12, 6];398.0;FCT
7;[12, 7];63.0;FCT
7;[12, 8];219.0;FCT
7;[12, 9];83.0;FCT
7;[12, 10];215.0;FCT
7;[12, 11];173.0;FCT
7;[1, 2, 3, 4];674.0;FF
7;[1, 2, 3, 5];816.0;FF
7;[1, 2, 4, 5];186.0;FF
7;[1, 3, 4, 5];999.0;FF
7;[2, 3, 4, 5];719.0;FF
7;[1, 2, 3, 6];999.0;FF
7;[1, 2, 4, 6];971.0;FF
7;[1, 3, 4, 6];999.0;FF
7;[2, 3, 4, 6];999.0;FF
7;[1, 2, 5, 6];912.0;FF
7;[1, 3, 5, 6];999.0;FF
7;[2, 3, 5, 6];999.0;FF
7;[1, 4, 5, 6];873.0;FF
7;[2, 4, 5, 6];753.0;FF
7;[3, 4, 5, 6];999.0;FF
7;[1, 2, 3, 7];751.0;FF
7;[1, 2, 4, 7];95.0;FF
7;[1, 3, 4, 7];642.0;FF
7;[2, 3, 4, 7];454.0;FF
7;[1, 2, 5, 7];116.0;FF
7;[1, 3, 5, 7];686.0;FF
7;[2, 3, 5, 7];551.0;FF
7;[1, 4, 5, 7];142.0;FF
7;[2, 4, 5, 7];75.0;FF
7;[3, 4, 5, 7];503.0;FF
7;[1, 2, 6, 7];553.0;FF
7;[1, 3, 6, 7];999.0;FF
