race;horseNumber;odds;type
[6, 7];[1, 1];58.0;DBL
[6, 7];[2, 1];96.0;DBL
[6, 7];[3, 1];221.0;DBL
[6, 7];[4, 1];6.6;DBL
[6, 7];[5, 1];14.0;DBL
[6, 7];[6, 1];96.0;DBL
[6, 7];[7, 1];107.0;DBL
[6, 7];[8, 1];20.0;DBL
[6, 7];[9, 1];24.0;DBL
[6, 7];[1, 2];74.0;DBL
[6, 7];[2, 2];132.0;DBL
[6, 7];[3, 2];264.0;DBL
[6, 7];[4, 2];13.0;DBL
[6, 7];[5, 2];19.0;DBL
[6, 7];[6, 2];137.0;DBL
[6, 7];[7, 2];166.0;DBL
[6, 7];[8, 2];30.0;DBL
[6, 7];[9, 2];31.0;DBL
[6, 7];[1, 3];113.0;DBL
[6, 7];[2, 3];100.0;DBL
[6, 7];[3, 3];262.0;DBL
[6, 7];[4, 3];12.0;DBL
[6, 7];[5, 3];23.0;DBL
[6, 7];[6, 3];186.0;DBL
[6, 7];[7, 3];272.0;DBL
[6, 7];[8, 3];40.0;DBL
[6, 7];[9, 3];34.0;DBL
[6, 7];[1, 4];162.0;DBL
[6, 7];[2, 4];181.0;DBL
[6, 7];[3, 4];271.0;DBL
[6, 7];[4, 4];34.0;DBL
[6, 7];[5, 4];53.0;DBL
[6, 7];[6, 4];210.0;DBL
[6, 7];[7, 4];202.0;DBL
[6, 7];[8, 4];53.0;DBL
[6, 7];[9, 4];69.0;DBL
[6, 7];[1, 5];133.0;DBL
[6, 7];[2, 5];124.0;DBL
[6, 7];[3, 5];193.0;DBL
[6, 7];[4, 5];17.0;DBL
[6, 7];[5, 5];31.0;DBL
[6, 7];[6, 5];156.0;DBL
[6, 7];[7, 5];282.0;DBL
[6, 7];[8, 5];49.0;DBL
[6, 7];[9, 5];47.0;DBL
[6, 7];[1, 6];210.0;DBL
[6, 7];[2, 6];125.0;DBL
[6, 7];[3, 6];322.0;DBL
[6, 7];[4, 6];19.0;DBL
