race;horseNumber;odds;type
[2, 3];[1, 1];73.0;DBL
[2, 3];[2, 1];180.0;DBL
[2, 3];[3, 1];189.0;DBL
[2, 3];[4, 1];294.0;DBL
[2, 3];[5, 1];389.0;DBL
[2, 3];[6, 1];206.0;DBL
[2, 3];[7, 1];241.0;DBL
[2, 3];[8, 1];226.0;DBL
[2, 3];[9, 1];260.0;DBL
[2, 3];[10, 1];304.0;DBL
[2, 3];[11, 1];174.0;DBL
[2, 3];[12, 1];148.0;DBL
[2, 3];[13, 1];999.0;DBL
[2, 3];[14, 1];999.0;DBL
[2, 3];[1, 2];65.0;DBL
[2, 3];[2, 2];155.0;DBL
[2, 3];[3, 2];160.0;DBL
[2, 3];[4, 2];191.0;DBL
[2, 3];[5, 2];250.0;DBL
[2, 3];[6, 2];153.0;DBL
[2, 3];[7, 2];236.0;DBL
[2, 3];[8, 2];135.0;DBL
[2, 3];[9, 2];191.0;DBL
[2, 3];[10, 2];266.0;DBL
[2, 3];[11, 2];111.0;DBL
[2, 3];[12, 2];169.0;DBL
[2, 3];[13, 2];767.0;DBL
[2, 3];[14, 2];946.0;DBL
[2, 3];[1, 3];13.0;DBL
[2, 3];[2, 3];42.0;DBL
[2, 3];[3, 3];40.0;DBL
[2, 3];[4, 3];44.0;DBL
[2, 3];[5, 3];85.0;DBL
[2, 3];[6, 3];35.0;DBL
[2, 3];[7, 3];61.0;DBL
[2, 3];[8, 3];30.0;DBL
[2, 3];[9, 3];41.0;DBL
[2, 3];[10, 3];68.0;DBL
[2, 3];[11, 3];29.0;DBL
[2, 3];[12, 3];44.0;DBL
[2, 3];[13, 3];169.0;DBL
[2, 3];[14, 3];149.0;DBL
[2, 3];[1, 4];28.0;DBL
[2, 3];[2, 4];98.0;DBL
[2, 3];[3, 4];94.0;DBL
[2, 3];[4, 4];90.0;DBL
[2, 3];[5, 4];218.0;DBL
[2, 3];[6, 4];96.0;DBL
[2, 3];[7, 4];158.0;DBL
[2, 3];[8, 4];112.0;DBL
[2, 3];[9, 4];113.0;DBL
[2, 3];[10, 4];153.0;DBL
[2, 3];[11, 4];77.0;DBL
[2, 3];[12, 4];93.0;DBL
[2, 3];[13, 4];434.0;DBL
[2, 3];[14, 4];380.0;DBL
[2, 3];[1, 5];549.0;DBL
[2, 3];[2, 5];999.0;DBL
[2, 3];[3, 5];999.0;DBL
[2, 3];[4, 5];999.0;DBL
[2, 3];[5, 5];999.0;DBL
[2, 3];[6, 5];999.0;DBL
[2, 3];[7, 5];999.0;DBL
[2, 3];[8, 5];999.0;DBL
[2, 3];[9, 5];999.0;DBL
[2, 3];[10, 5];999.0;DBL
[2, 3];[11, 5];931.0;DBL
[2, 3];[12, 5];794.0;DBL
[2, 3];[13, 5];999.0;DBL
[2, 3];[14, 5];999.0;DBL
[2, 3];[1, 6];45.0;DBL
[2, 3];[2, 6];140.0;DBL
[2, 3];[3, 6];176.0;DBL
[2, 3];[4, 6];120.0;DBL
[2, 3];[5, 6];297.0;DBL
[2, 3];[6, 6];137.0;DBL
[2, 3];[7, 6];205.0;DBL
[2, 3];[8, 6];137.0;DBL
[2, 3];[9, 6];122.0;DBL
[2, 3];[10, 6];216.0;DBL
[2, 3];[11, 6];115.0;DBL
[2, 3];[12, 6];101.0;DBL
