race;horseNumber;odds;type
[3, 4];[1, 1];44.0;DBL
[3, 4];[2, 1];60.0;DBL
[3, 4];[3, 1];244.0;DBL
[3, 4];[4, 1];147.0;DBL
[3, 4];[5, 1];220.0;DBL
[3, 4];[6, 1];155.0;DBL
[3, 4];[7, 1];424.0;DBL
[3, 4];[8, 1];999.0;DBL
[3, 4];[9, 1];999.0;DBL
[3, 4];[10, 1];370.0;DBL
[3, 4];[11, 1];408.0;DBL
[3, 4];[12, 1];440.0;DBL
[3, 4];[13, 1];999.0;DBL
[3, 4];[14, 1];193.0;DBL
[3, 4];[1, 2];58.0;DBL
[3, 4];[2, 2];98.0;DBL
[3, 4];[3, 2];512.0;DBL
[3, 4];[4, 2];259.0;DBL
[3, 4];[5, 2];385.0;DBL
[3, 4];[6, 2];237.0;DBL
[3, 4];[7, 2];706.0;DBL
[3, 4];[8, 2];999.0;DBL
[3, 4];[9, 2];999.0;DBL
[3, 4];[10, 2];537.0;DBL
[3, 4];[11, 2];697.0;DBL
[3, 4];[12, 2];473.0;DBL
[3, 4];[13, 2];999.0;DBL
[3, 4];[14, 2];366.0;DBL
[3, 4];[1, 3];19.0;DBL
[3, 4];[2, 3];30.0;DBL
[3, 4];[3, 3];264.0;DBL
[3, 4];[4, 3];90.0;DBL
[3, 4];[5, 3];137.0;DBL
[3, 4];[6, 3];92.0;DBL
[3, 4];[7, 3];211.0;DBL
[3, 4];[8, 3];684.0;DBL
[3, 4];[9, 3];892.0;DBL
[3, 4];[10, 3];240.0;DBL
[3, 4];[11, 3];260.0;DBL
[3, 4];[12, 3];331.0;DBL
[3, 4];[13, 3];775.0;DBL
[3, 4];[14, 3];112.0;DBL
[3, 4];[1, 4];5.6;DBL
[3, 4];[2, 4];10.0;DBL
[3, 4];[3, 4];124.0;DBL
[3, 4];[4, 4];25.0;DBL
[3, 4];[5, 4];50.0;DBL
[3, 4];[6, 4];28.0;DBL
[3, 4];[7, 4];68.0;DBL
[3, 4];[8, 4];164.0;DBL
[3, 4];[9, 4];319.0;DBL
[3, 4];[10, 4];58.0;DBL
[3, 4];[11, 4];54.0;DBL
[3, 4];[12, 4];82.0;DBL
[3, 4];[13, 4];373.0;DBL
[3, 4];[14, 4];52.0;DBL
[3, 4];[1, 5];22.0;DBL
[3, 4];[2, 5];26.0;DBL
[3, 4];[3, 5];287.0;DBL
[3, 4];[4, 5];93.0;DBL
[3, 4];[5, 5];136.0;DBL
[3, 4];[6, 5];95.0;DBL
[3, 4];[7, 5];272.0;DBL
[3, 4];[8, 5];568.0;DBL
[3, 4];[9, 5];999.0;DBL
[3, 4];[10, 5];176.0;DBL
[3, 4];[11, 5];248.0;DBL
[3, 4];[12, 5];399.0;DBL
[3, 4];[13, 5];852.0;DBL
[3, 4];[14, 5];49.0;DBL
[3, 4];[1, 6];248.0;DBL
[3, 4];[2, 6];252.0;DBL
[3, 4];[3, 6];999.0;DBL
[3, 4];[4, 6];999.0;DBL
[3, 4];[5, 6];595.0;DBL
[3, 4];[6, 6];498.0;DBL
[3, 4];[7, 6];999.0;DBL
[3, 4];[8, 6];999.0;DBL
[3, 4];[9, 6];999.0;DBL
[3, 4];[10, 6];999.0;DBL
[3, 4];[11, 6];999.0;DBL
[3, 4];[12, 6];999.0;DBL
[3, 4];[13, 6];999.0;DBL
[3, 4];[14, 6];999.0;DBL
[3, 4];[1, 7];45.0;DBL
[3, 4];[2, 7];77.0;DBL
[3, 4];[3, 7];380.0;DBL
[3, 4];[4, 7];202.0;DBL
[3, 4];[5, 7];169.0;DBL
[3, 4];[6, 7];128.0;DBL
[3, 4];[7, 7];510.0;DBL
[3, 4];[8, 7];999.0;DBL
[3, 4];[9, 7];999.0;DBL
[3, 4];[10, 7];332.0;DBL
[3, 4];[11, 7];491.0;DBL
[3, 4];[12, 7];558.0;DBL
[3, 4];[13, 7];999.0;DBL
[3, 4];[14, 7];170.0;DBL
[3, 4];[1, 8];467.0;DBL
[3, 4];[2, 8];999.0;DBL
[3, 4];[3, 8];999.0;DBL
[3, 4];[4, 8];999.0;DBL
[3, 4];[5, 8];999.0;DBL
[3, 4];[6, 8];999.0;DBL
[3, 4];[7, 8];999.0;DBL
[3, 4];[8, 8];999.0;DBL
[3, 4];[9, 8];999.0;DBL
[3, 4];[10, 8];999.0;DBL
[3, 4];[11, 8];999.0;DBL
[3, 4];[12, 8];999.0;DBL
[3, 4];[13, 8];999.0;DBL
[3, 4];[14, 8];999.0;DBL
[3, 4];[1, 9];60.0;DBL
[3, 4];[2, 9];81.0;DBL
[3, 4];[3, 9];548.0;DBL
[3, 4];[4, 9];218.0;DBL
[3, 4];[5, 9];338.0;DBL
[3, 4];[6, 9];207.0;DBL
[3, 4];[7, 9];549.0;DBL
[3, 4];[8, 9];925.0;DBL
[3, 4];[9, 9];999.0;DBL
[3, 4];[10, 9];292.0;DBL
[3, 4];[11, 9];350.0;DBL
[3, 4];[12, 9];524.0;DBL
[3, 4];[13, 9];999.0;DBL
[3, 4];[14, 9];254.0;DBL
[3, 4];[1, 10];174.0;DBL
[3, 4];[2, 10];292.0;DBL
[3, 4];[3, 10];999.0;DBL
[3, 4];[4, 10];713.0;DBL
[3, 4];[5, 10];999.0;DBL
[3, 4];[6, 10];871.0;DBL
[3, 4];[7, 10];999.0;DBL
[3, 4];[8, 10];999.0;DBL
[3, 4];[9, 10];999.0;DBL
[3, 4];[10, 10];999.0;DBL
[3, 4];[11, 10];999.0;DBL
[3, 4];[12, 10];999.0;DBL
[3, 4];[13, 10];999.0;DBL
[3, 4];[14, 10];999.0;DBL
[3, 4];[1, 11];129.0;DBL
[3, 4];[2, 11];216.0;DBL
[3, 4];[3, 11];999.0;DBL
[3, 4];[4, 11];515.0;DBL
[3, 4];[5, 11];857.0;DBL
[3, 4];[6, 11];461.0;DBL
[3, 4];[7, 11];934.0;DBL
[3, 4];[8, 11];790.0;DBL
[3, 4];[9, 11];999.0;DBL
[3, 4];[10, 11];999.0;DBL
[3, 4];[11, 11];904.0;DBL
[3, 4];[12, 11];946.0;DBL
[3, 4];[13, 11];999.0;DBL
[3, 4];[14, 11];682.0;DBL
[3, 4];[1, 12];163.0;DBL
[3, 4];[2, 12];283.0;DBL
[3, 4];[3, 12];999.0;DBL
[3, 4];[4, 12];660.0;DBL
[3, 4];[5, 12];834.0;DBL
[3, 4];[6, 12];530.0;DBL
[3, 4];[7, 12];790.0;DBL
[3, 4];[8, 12];999.0;DBL
[3, 4];[9, 12];999.0;DBL
[3, 4];[10, 12];999.0;DBL
[3, 4];[11, 12];999.0;DBL
[3, 4];[12, 12];899.0;DBL
[3, 4];[13, 12];999.0;DBL
[3, 4];[14, 12];795.0;DBL
[3, 4];[1, 13];13.0;DBL
[3, 4];[2, 13];23.0;DBL
[3, 4];[3, 13];287.0;DBL
[3, 4];[4, 13];60.0;DBL
[3, 4];[5, 13];125.0;DBL
[3, 4];[6, 13];56.0;DBL
[3, 4];[7, 13];147.0;DBL
[3, 4];[8, 13];387.0;DBL
[3, 4];[9, 13];701.0;DBL
[3, 4];[10, 13];138.0;DBL
[3, 4];[11, 13];129.0;DBL
[3, 4];[12, 13];131.0;DBL
[3, 4];[13, 13];588.0;DBL
[3, 4];[14, 13];76.0;DBL
[3, 4];[1, 14];32.0;DBL
[3, 4];[2, 14];62.0;DBL
[3, 4];[3, 14];413.0;DBL
[3, 4];[4, 14];122.0;DBL
[3, 4];[5, 14];210.0;DBL
[3, 4];[6, 14];126.0;DBL
[3, 4];[7, 14];282.0;DBL
[3, 4];[8, 14];531.0;DBL
[3, 4];[9, 14];999.0;DBL
[3, 4];[10, 14];264.0;DBL
[3, 4];[11, 14];231.0;DBL
[3, 4];[12, 14];349.0;DBL
[3, 4];[13, 14];999.0;DBL
[3, 4];[14, 14];131.0;DBL
3;[1, 2];6.3;FCT
3;[2, 1];14.0;FCT
3;[1, 3];75.0;FCT
3;[2, 3];186.0;FCT
3;[3, 1];170.0;FCT
3;[3, 2];263.0;FCT
3;[1, 4];14.0;FCT
3;[2, 4];30.0;FCT
3;[3, 4];394.0;FCT
3;[4, 1];29.0;FCT
3;[4, 2];38.0;FCT
3;[4, 3];368.0;FCT
3;[1, 5];37.0;FCT
3;[2, 5];65.0;FCT
3;[3, 5];710.0;FCT
3;[4, 5];138.0;FCT
3;[5, 1];78.0;FCT
3;[5, 2];84.0;FCT
3;[5, 3];599.0;FCT
3;[5, 4];167.0;FCT
3;[1, 6];22.0;FCT
3;[2, 6];38.0;FCT
3;[3, 6];518.0;FCT
3;[4, 6];83.0;FCT
3;[5, 6];138.0;FCT
3;[6, 1];44.0;FCT
3;[6, 2];53.0;FCT
3;[6, 3];415.0;FCT
3;[6, 4];86.0;FCT
3;[6, 5];147.0;FCT
3;[1, 7];38.0;FCT
3;[2, 7];102.0;FCT
3;[3, 7];952.0;FCT
3;[4, 7];165.0;FCT
3;[5, 7];446.0;FCT
3;[6, 7];214.0;FCT
3;[7, 1];76.0;FCT
3;[7, 2];136.0;FCT
3;[7, 3];944.0;FCT
3;[7, 4];190.0;FCT
3;[7, 5];493.0;FCT
3;[7, 6];244.0;FCT
3;[1, 8];101.0;FCT
3;[2, 8];226.0;FCT
3;[3, 8];999.0;FCT
3;[4, 8];509.0;FCT
3;[5, 8];883.0;FCT
3;[6, 8];542.0;FCT
3;[7, 8];734.0;FCT
3;[8, 1];243.0;FCT
3;[8, 2];345.0;FCT
3;[8, 3];999.0;FCT
3;[8, 4];607.0;FCT
3;[8, 5];999.0;FCT
3;[8, 6];668.0;FCT
3;[8, 7];765.0;FCT
3;[1, 9];112.0;FCT
3;[2, 9];353.0;FCT
3;[3, 9];999.0;FCT
3;[4, 9];595.0;FCT
3;[5, 9];999.0;FCT
3;[6, 9];642.0;FCT
3;[7, 9];865.0;FCT
3;[8, 9];999.0;FCT
3;[9, 1];270.0;FCT
3;[9, 2];657.0;FCT
3;[9, 3];999.0;FCT
3;[9, 4];788.0;FCT
3;[9, 5];999.0;FCT
3;[9, 6];786.0;FCT
3;[9, 7];907.0;FCT
3;[9, 8];999.0;FCT
3;[1, 10];47.0;FCT
3;[2, 10];93.0;FCT
3;[3, 10];927.0;FCT
3;[4, 10];195.0;FCT
3;[5, 10];453.0;FCT
3;[6, 10];264.0;FCT
3;[7, 10];574.0;FCT
3;[8, 10];999.0;FCT
3;[9, 10];999.0;FCT
3;[10, 1];95.0;FCT
3;[10, 2];127.0;FCT
3;[10, 3];878.0;FCT
3;[10, 4];220.0;FCT
3;[10, 5];470.0;FCT
3;[10, 6];286.0;FCT
3;[10, 7];561.0;FCT
3;[10, 8];999.0;FCT
3;[10, 9];952.0;FCT
3;[1, 11];42.0;FCT
3;[2, 11];115.0;FCT
3;[3, 11];999.0;FCT
3;[4, 11];226.0;FCT
3;[5, 11];427.0;FCT
3;[6, 11];246.0;FCT
3;[7, 11];364.0;FCT
3;[8, 11];999.0;FCT
3;[9, 11];999.0;FCT
3;[10, 11];371.0;FCT
3;[11, 1];90.0;FCT
3;[11, 2];164.0;FCT
3;[11, 3];999.0;FCT
3;[11, 4];264.0;FCT
3;[11, 5];469.0;FCT
3;[11, 6];280.0;FCT
3;[11, 7];369.0;FCT
3;[11, 8];999.0;FCT
3;[11, 9];999.0;FCT
3;[11, 10];379.0;FCT
3;[1, 12];59.0;FCT
3;[2, 12];138.0;FCT
3;[3, 12];999.0;FCT
3;[4, 12];238.0;FCT
3;[5, 12];505.0;FCT
3;[6, 12];238.0;FCT
3;[7, 12];476.0;FCT
3;[8, 12];999.0;FCT
