race;horseNumber;odds;type
[9, 10];[1, 1];18.0;DBL
[9, 10];[2, 1];205.0;DBL
[9, 10];[3, 1];132.0;DBL
[9, 10];[4, 1];840.0;DBL
[9, 10];[5, 1];37.0;DBL
[9, 10];[6, 1];563.0;DBL
[9, 10];[7, 1];148.0;DBL
[9, 10];[8, 1];97.0;DBL
[9, 10];[9, 1];999.0;DBL
[9, 10];[10, 1];999.0;DBL
[9, 10];[11, 1];0.0;DBL
[9, 10];[12, 1];999.0;DBL
[9, 10];[1, 2];23.0;DBL
[9, 10];[2, 2];186.0;DBL
[9, 10];[3, 2];78.0;DBL
[9, 10];[4, 2];863.0;DBL
[9, 10];[5, 2];26.0;DBL
[9, 10];[6, 2];597.0;DBL
[9, 10];[7, 2];55.0;DBL
[9, 10];[8, 2];83.0;DBL
[9, 10];[9, 2];999.0;DBL
[9, 10];[10, 2];999.0;DBL
[9, 10];[11, 2];0.0;DBL
[9, 10];[12, 2];999.0;DBL
[9, 10];[1, 3];56.0;DBL
[9, 10];[2, 3];268.0;DBL
[9, 10];[3, 3];167.0;DBL
[9, 10];[4, 3];999.0;DBL
[9, 10];[5, 3];81.0;DBL
[9, 10];[6, 3];910.0;DBL
[9, 10];[7, 3];277.0;DBL
[9, 10];[8, 3];214.0;DBL
[9, 10];[9, 3];999.0;DBL
[9, 10];[10, 3];999.0;DBL
[9, 10];[11, 3];0.0;DBL
[9, 10];[12, 3];999.0;DBL
[9, 10];[1, 4];86.0;DBL
[9, 10];[2, 4];409.0;DBL
[9, 10];[3, 4];213.0;DBL
[9, 10];[4, 4];999.0;DBL
[9, 10];[5, 4];98.0;DBL
[9, 10];[6, 4];818.0;DBL
[9, 10];[7, 4];332.0;DBL
[9, 10];[8, 4];224.0;DBL
[9, 10];[9, 4];999.0;DBL
[9, 10];[10, 4];999.0;DBL
[9, 10];[11, 4];0.0;DBL
[9, 10];[12, 4];999.0;DBL
[9, 10];[1, 5];48.0;DBL
[9, 10];[2, 5];365.0;DBL
[9, 10];[3, 5];120.0;DBL
[9, 10];[4, 5];999.0;DBL
[9, 10];[5, 5];63.0;DBL
[9, 10];[6, 5];836.0;DBL
[9, 10];[7, 5];310.0;DBL
[9, 10];[8, 5];160.0;DBL
[9, 10];[9, 5];999.0;DBL
[9, 10];[10, 5];999.0;DBL
[9, 10];[11, 5];0.0;DBL
[9, 10];[12, 5];999.0;DBL
[9, 10];[1, 6];11.0;DBL
[9, 10];[2, 6];145.0;DBL
[9, 10];[3, 6];29.0;DBL
[9, 10];[4, 6];430.0;DBL
[9, 10];[5, 6];19.0;DBL
[9, 10];[6, 6];264.0;DBL
[9, 10];[7, 6];90.0;DBL
[9, 10];[8, 6];51.0;DBL
[9, 10];[9, 6];682.0;DBL
[9, 10];[10, 6];999.0;DBL
[9, 10];[11, 6];0.0;DBL
[9, 10];[12, 6];999.0;DBL
[9, 10];[1, 7];21.0;DBL
[9, 10];[2, 7];181.0;DBL
[9, 10];[3, 7];76.0;DBL
[9, 10];[4, 7];727.0;DBL
[9, 10];[5, 7];29.0;DBL
[9, 10];[6, 7];414.0;DBL
[9, 10];[7, 7];109.0;DBL
[9, 10];[8, 7];71.0;DBL
[9, 10];[9, 7];946.0;DBL
[9, 10];[10, 7];999.0;DBL
[9, 10];[11, 7];0.0;DBL
[9, 10];[12, 7];999.0;DBL
[9, 10];[1, 8];79.0;DBL
[9, 10];[2, 8];564.0;DBL
[9, 10];[3, 8];261.0;DBL
[9, 10];[4, 8];999.0;DBL
[9, 10];[5, 8];98.0;DBL
[9, 10];[6, 8];999.0;DBL
[9, 10];[7, 8];376.0;DBL
[9, 10];[8, 8];191.0;DBL
[9, 10];[9, 8];999.0;DBL
[9, 10];[10, 8];999.0;DBL
[9, 10];[11, 8];0.0;DBL
[9, 10];[12, 8];999.0;DBL
[9, 10];[1, 9];33.0;DBL
[9, 10];[2, 9];232.0;DBL
[9, 10];[3, 9];119.0;DBL
[9, 10];[4, 9];935.0;DBL
[9, 10];[5, 9];43.0;DBL
[9, 10];[6, 9];634.0;DBL
[9, 10];[7, 9];169.0;DBL
[9, 10];[8, 9];88.0;DBL
[9, 10];[9, 9];999.0;DBL
[9, 10];[10, 9];999.0;DBL
[9, 10];[11, 9];0.0;DBL
[9, 10];[12, 9];999.0;DBL
[9, 10];[1, 10];26.0;DBL
[9, 10];[2, 10];214.0;DBL
[9, 10];[3, 10];94.0;DBL
[9, 10];[4, 10];710.0;DBL
[9, 10];[5, 10];47.0;DBL
[9, 10];[6, 10];561.0;DBL
[9, 10];[7, 10];178.0;DBL
[9, 10];[8, 10];91.0;DBL
[9, 10];[9, 10];999.0;DBL
[9, 10];[10, 10];999.0;DBL
[9, 10];[11, 10];0.0;DBL
[9, 10];[12, 10];999.0;DBL
[9, 10];[1, 11];8.4;DBL
[9, 10];[2, 11];82.0;DBL
[9, 10];[3, 11];33.0;DBL
[9, 10];[4, 11];320.0;DBL
[9, 10];[5, 11];10.0;DBL
[9, 10];[6, 11];181.0;DBL
[9, 10];[7, 11];55.0;DBL
[9, 10];[8, 11];30.0;DBL
[9, 10];[9, 11];458.0;DBL
[9, 10];[10, 11];999.0;DBL
[9, 10];[11, 11];0.0;DBL
[9, 10];[12, 11];999.0;DBL
[9, 10];[1, 12];62.0;DBL
[9, 10];[2, 12];412.0;DBL
[9, 10];[3, 12];220.0;DBL
[9, 10];[4, 12];999.0;DBL
[9, 10];[5, 12];74.0;DBL
[9, 10];[6, 12];999.0;DBL
[9, 10];[7, 12];243.0;DBL
[9, 10];[8, 12];176.0;DBL
[9, 10];[9, 12];999.0;DBL
[9, 10];[10, 12];999.0;DBL
[9, 10];[11, 12];0.0;DBL
[9, 10];[12, 12];999.0;DBL
[9, 10];[1, 13];33.0;DBL
[9, 10];[2, 13];189.0;DBL
[9, 10];[3, 13];82.0;DBL
[9, 10];[4, 13];915.0;DBL
[9, 10];[5, 13];37.0;DBL
[9, 10];[6, 13];438.0;DBL
[9, 10];[7, 13];101.0;DBL
[9, 10];[8, 13];85.0;DBL
[9, 10];[9, 13];999.0;DBL
[9, 10];[10, 13];999.0;DBL
[9, 10];[11, 13];0.0;DBL
[9, 10];[12, 13];999.0;DBL
9;[1, 2];27.0;FCT
9;[2, 1];64.0;FCT
9;[1, 3];12.0;FCT
9;[2, 3];120.0;FCT
9;[3, 1];26.0;FCT
9;[3, 2];96.0;FCT
9;[1, 4];103.0;FCT
9;[2, 4];999.0;FCT
9;[3, 4];449.0;FCT
9;[4, 1];259.0;FCT
9;[4, 2];999.0;FCT
9;[4, 3];815.0;FCT
9;[1, 5];4.9;FCT
9;[2, 5];79.0;FCT
9;[3, 5];29.0;FCT
9;[4, 5];381.0;FCT
9;[5, 1];7.8;FCT
9;[5, 2];41.0;FCT
9;[5, 3];20.0;FCT
9;[5, 4];192.0;FCT
9;[1, 6];67.0;FCT
9;[2, 6];747.0;FCT
9;[3, 6];246.0;FCT
9;[4, 6];999.0;FCT
9;[5, 6];68.0;FCT
9;[6, 1];145.0;FCT
9;[6, 2];781.0;FCT
9;[6, 3];384.0;FCT
9;[6, 4];999.0;FCT
9;[6, 5];145.0;FCT
9;[1, 7];23.0;FCT
9;[2, 7];205.0;FCT
9;[3, 7];110.0;FCT
9;[4, 7];875.0;FCT
9;[5, 7];21.0;FCT
9;[6, 7];429.0;FCT
9;[7, 1];42.0;FCT
9;[7, 2];192.0;FCT
9;[7, 3];121.0;FCT
9;[7, 4];696.0;FCT
9;[7, 5];38.0;FCT
9;[7, 6];383.0;FCT
9;[1, 8];13.0;FCT
9;[2, 8];139.0;FCT
9;[3, 8];63.0;FCT
9;[4, 8];812.0;FCT
9;[5, 8];17.0;FCT
9;[6, 8];388.0;FCT
9;[7, 8];94.0;FCT
9;[8, 1];24.0;FCT
9;[8, 2];122.0;FCT
9;[8, 3];70.0;FCT
9;[8, 4];588.0;FCT
9;[8, 5];28.0;FCT
9;[8, 6];293.0;FCT
9;[8, 7];89.0;FCT
9;[1, 9];142.0;FCT
9;[2, 9];999.0;FCT
9;[3, 9];585.0;FCT
9;[4, 9];999.0;FCT
9;[5, 9];182.0;FCT
9;[6, 9];999.0;FCT
9;[7, 9];682.0;FCT
9;[8, 9];566.0;FCT
9;[9, 1];412.0;FCT
9;[9, 2];999.0;FCT
9;[9, 3];999.0;FCT
9;[9, 4];999.0;FCT
