race;horseNumber;odds;type
11;[1, 2];999.0;FCT
11;[2, 1];999.0;FCT
11;[1, 3];806.0;FCT
11;[2, 3];999.0;FCT
11;[3, 1];635.0;FCT
11;[3, 2];999.0;FCT
11;[1, 4];999.0;FCT
11;[2, 4];999.0;FCT
11;[3, 4];292.0;FCT
11;[4, 1];999.0;FCT
11;[4, 2];999.0;FCT
11;[4, 3];349.0;FCT
11;[1, 5];999.0;FCT
11;[2, 5];999.0;FCT
11;[3, 5];999.0;FCT
11;[4, 5];999.0;FCT
11;[5, 1];999.0;FCT
11;[5, 2];999.0;FCT
11;[5, 3];999.0;FCT
11;[5, 4];999.0;FCT
11;[1, 6];908.0;FCT
11;[2, 6];999.0;FCT
11;[3, 6];150.0;FCT
11;[4, 6];273.0;FCT
11;[5, 6];999.0;FCT
11;[6, 1];756.0;FCT
11;[6, 2];999.0;FCT
11;[6, 3];167.0;FCT
11;[6, 4];268.0;FCT
11;[6, 5];999.0;FCT
11;[1, 7];515.0;FCT
11;[2, 7];999.0;FCT
11;[3, 7];63.0;FCT
11;[4, 7];155.0;FCT
11;[5, 7];999.0;FCT
11;[6, 7];51.0;FCT
11;[7, 1];296.0;FCT
11;[7, 2];547.0;FCT
11;[7, 3];44.0;FCT
11;[7, 4];102.0;FCT
11;[7, 5];637.0;FCT
11;[7, 6];34.0;FCT
11;[1, 8];597.0;FCT
11;[2, 8];999.0;FCT
11;[3, 8];73.0;FCT
11;[4, 8];213.0;FCT
11;[5, 8];999.0;FCT
11;[6, 8];96.0;FCT
11;[7, 8];16.0;FCT
11;[8, 1];363.0;FCT
11;[8, 2];688.0;FCT
11;[8, 3];60.0;FCT
11;[8, 4];134.0;FCT
11;[8, 5];834.0;FCT
11;[8, 6];66.0;FCT
11;[8, 7];18.0;FCT
11;[1, 9];999.0;FCT
11;[2, 9];999.0;FCT
11;[3, 9];999.0;FCT
11;[4, 9];999.0;FCT
11;[5, 9];999.0;FCT
11;[6, 9];999.0;FCT
11;[7, 9];525.0;FCT
11;[8, 9];517.0;FCT
11;[9, 1];999.0;FCT
11;[9, 2];999.0;FCT
11;[9, 3];999.0;FCT
11;[9, 4];999.0;FCT
11;[9, 5];999.0;FCT
11;[9, 6];999.0;FCT
11;[9, 7];976.0;FCT
11;[9, 8];999.0;FCT
11;[1, 10];765.0;FCT
11;[2, 10];999.0;FCT
11;[3, 10];198.0;FCT
11;[4, 10];541.0;FCT
11;[5, 10];999.0;FCT
11;[6, 10];192.0;FCT
11;[7, 10];54.0;FCT
11;[8, 10];83.0;FCT
11;[9, 10];999.0;FCT
11;[10, 1];756.0;FCT
11;[10, 2];999.0;FCT
11;[10, 3];217.0;FCT
11;[10, 4];540.0;FCT
11;[10, 5];999.0;FCT
11;[10, 6];214.0;FCT
11;[10, 7];92.0;FCT
11;[10, 8];115.0;FCT
11;[10, 9];999.0;FCT
11;[1, 11];259.0;FCT
11;[2, 11];809.0;FCT
11;[3, 11];54.0;FCT
11;[4, 11];147.0;FCT
11;[5, 11];895.0;FCT
11;[6, 11];55.0;FCT
11;[7, 11];10.0;FCT
11;[8, 11];18.0;FCT
11;[9, 11];804.0;FCT
11;[10, 11];68.0;FCT
11;[11, 1];130.0;FCT
11;[11, 2];221.0;FCT
11;[11, 3];26.0;FCT
11;[11, 4];68.0;FCT
11;[11, 5];300.0;FCT
11;[11, 6];26.0;FCT
11;[11, 7];6.0;FCT
11;[11, 8];11.0;FCT
11;[11, 9];307.0;FCT
11;[11, 10];29.0;FCT
11;[1, 12];999.0;FCT
