race;horseNumber;odds;type
[2, 3];[1, 1];24.0;DBL
[2, 3];[2, 1];25.0;DBL
[2, 3];[3, 1];51.0;DBL
[2, 3];[4, 1];75.0;DBL
[2, 3];[5, 1];514.0;DBL
[2, 3];[6, 1];114.0;DBL
[2, 3];[7, 1];242.0;DBL
[2, 3];[8, 1];93.0;DBL
[2, 3];[9, 1];999.0;DBL
[2, 3];[10, 1];999.0;DBL
[2, 3];[11, 1];33.0;DBL
[2, 3];[12, 1];377.0;DBL
[2, 3];[1, 2];100.0;DBL
[2, 3];[2, 2];72.0;DBL
[2, 3];[3, 2];113.0;DBL
[2, 3];[4, 2];165.0;DBL
[2, 3];[5, 2];923.0;DBL
[2, 3];[6, 2];187.0;DBL
[2, 3];[7, 2];82.0;DBL
[2, 3];[8, 2];154.0;DBL
[2, 3];[9, 2];935.0;DBL
[2, 3];[10, 2];999.0;DBL
[2, 3];[11, 2];44.0;DBL
[2, 3];[12, 2];836.0;DBL
[2, 3];[1, 3];50.0;DBL
[2, 3];[2, 3];43.0;DBL
[2, 3];[3, 3];47.0;DBL
[2, 3];[4, 3];90.0;DBL
[2, 3];[5, 3];552.0;DBL
[2, 3];[6, 3];109.0;DBL
[2, 3];[7, 3];162.0;DBL
[2, 3];[8, 3];100.0;DBL
[2, 3];[9, 3];790.0;DBL
[2, 3];[10, 3];999.0;DBL
[2, 3];[11, 3];39.0;DBL
[2, 3];[12, 3];473.0;DBL
[2, 3];[1, 4];132.0;DBL
[2, 3];[2, 4];91.0;DBL
[2, 3];[3, 4];165.0;DBL
[2, 3];[4, 4];202.0;DBL
[2, 3];[5, 4];999.0;DBL
[2, 3];[6, 4];151.0;DBL
[2, 3];[7, 4];517.0;DBL
[2, 3];[8, 4];222.0;DBL
[2, 3];[9, 4];999.0;DBL
[2, 3];[10, 4];999.0;DBL
[2, 3];[11, 4];192.0;DBL
[2, 3];[12, 4];999.0;DBL
[2, 3];[1, 5];28.0;DBL
[2, 3];[2, 5];23.0;DBL
[2, 3];[3, 5];36.0;DBL
[2, 3];[4, 5];77.0;DBL
[2, 3];[5, 5];341.0;DBL
[2, 3];[6, 5];57.0;DBL
[2, 3];[7, 5];263.0;DBL
[2, 3];[8, 5];59.0;DBL
[2, 3];[9, 5];704.0;DBL
[2, 3];[10, 5];810.0;DBL
[2, 3];[11, 5];23.0;DBL
[2, 3];[12, 5];389.0;DBL
[2, 3];[1, 6];917.0;DBL
[2, 3];[2, 6];352.0;DBL
[2, 3];[3, 6];823.0;DBL
[2, 3];[4, 6];999.0;DBL
[2, 3];[5, 6];999.0;DBL
[2, 3];[6, 6];627.0;DBL
[2, 3];[7, 6];999.0;DBL
[2, 3];[8, 6];853.0;DBL
[2, 3];[9, 6];999.0;DBL
[2, 3];[10, 6];999.0;DBL
[2, 3];[11, 6];679.0;DBL
[2, 3];[12, 6];999.0;DBL
[2, 3];[1, 7];97.0;DBL
[2, 3];[2, 7];68.0;DBL
[2, 3];[3, 7];112.0;DBL
[2, 3];[4, 7];147.0;DBL
[2, 3];[5, 7];722.0;DBL
[2, 3];[6, 7];155.0;DBL
[2, 3];[7, 7];445.0;DBL
[2, 3];[8, 7];149.0;DBL
[2, 3];[9, 7];999.0;DBL
[2, 3];[10, 7];999.0;DBL
[2, 3];[11, 7];73.0;DBL
[2, 3];[12, 7];601.0;DBL
[2, 3];[1, 8];32.0;DBL
[2, 3];[2, 8];15.0;DBL
[2, 3];[3, 8];29.0;DBL
[2, 3];[4, 8];44.0;DBL
[2, 3];[5, 8];314.0;DBL
[2, 3];[6, 8];62.0;DBL
[2, 3];[7, 8];164.0;DBL
[2, 3];[8, 8];42.0;DBL
[2, 3];[9, 8];447.0;DBL
[2, 3];[10, 8];455.0;DBL
[2, 3];[11, 8];17.0;DBL
[2, 3];[12, 8];218.0;DBL
[2, 3];[1, 9];86.0;DBL
[2, 3];[2, 9];52.0;DBL
