race;horseNumber;odds;type
[2, 3];[1, 1];27.0;DBL
[2, 3];[2, 1];67.0;DBL
[2, 3];[3, 1];69.0;DBL
[2, 3];[4, 1];15.0;DBL
[2, 3];[5, 1];20.0;DBL
[2, 3];[6, 1];454.0;DBL
[2, 3];[7, 1];19.0;DBL
[2, 3];[8, 1];0.0;DBL
[2, 3];[1, 2];29.0;DBL
[2, 3];[2, 2];77.0;DBL
[2, 3];[3, 2];90.0;DBL
[2, 3];[4, 2];16.0;DBL
[2, 3];[5, 2];38.0;DBL
[2, 3];[6, 2];698.0;DBL
[2, 3];[7, 2];27.0;DBL
[2, 3];[8, 2];0.0;DBL
[2, 3];[1, 3];143.0;DBL
[2, 3];[2, 3];227.0;DBL
[2, 3];[3, 3];166.0;DBL
[2, 3];[4, 3];89.0;DBL
[2, 3];[5, 3];123.0;DBL
[2, 3];[6, 3];999.0;DBL
[2, 3];[7, 3];90.0;DBL
[2, 3];[8, 3];0.0;DBL
[2, 3];[1, 4];78.0;DBL
[2, 3];[2, 4];163.0;DBL
[2, 3];[3, 4];159.0;DBL
[2, 3];[4, 4];56.0;DBL
[2, 3];[5, 4];93.0;DBL
[2, 3];[6, 4];999.0;DBL
[2, 3];[7, 4];93.0;DBL
[2, 3];[8, 4];0.0;DBL
[2, 3];[1, 5];18.0;DBL
[2, 3];[2, 5];48.0;DBL
[2, 3];[3, 5];57.0;DBL
[2, 3];[4, 5];9.2;DBL
[2, 3];[5, 5];18.0;DBL
[2, 3];[6, 5];402.0;DBL
[2, 3];[7, 5];17.0;DBL
[2, 3];[8, 5];0.0;DBL
[2, 3];[1, 6];574.0;DBL
[2, 3];[2, 6];999.0;DBL
[2, 3];[3, 6];999.0;DBL
[2, 3];[4, 6];346.0;DBL
[2, 3];[5, 6];525.0;DBL
[2, 3];[6, 6];999.0;DBL
[2, 3];[7, 6];410.0;DBL
[2, 3];[8, 6];0.0;DBL
[2, 3];[1, 7];516.0;DBL
[2, 3];[2, 7];921.0;DBL
[2, 3];[3, 7];999.0;DBL
[2, 3];[4, 7];433.0;DBL
[2, 3];[5, 7];483.0;DBL
[2, 3];[6, 7];999.0;DBL
[2, 3];[7, 7];397.0;DBL
[2, 3];[8, 7];0.0;DBL
[2, 3];[1, 8];186.0;DBL
[2, 3];[2, 8];262.0;DBL
[2, 3];[3, 8];412.0;DBL
[2, 3];[4, 8];124.0;DBL
[2, 3];[5, 8];162.0;DBL
[2, 3];[6, 8];999.0;DBL
[2, 3];[7, 8];174.0;DBL
[2, 3];[8, 8];0.0;DBL
[2, 3];[1, 9];69.0;DBL
[2, 3];[2, 9];116.0;DBL
[2, 3];[3, 9];137.0;DBL
[2, 3];[4, 9];33.0;DBL
[2, 3];[5, 9];64.0;DBL
[2, 3];[6, 9];999.0;DBL
[2, 3];[7, 9];37.0;DBL
[2, 3];[8, 9];0.0;DBL
[2, 3];[1, 10];67.0;DBL
[2, 3];[2, 10];140.0;DBL
[2, 3];[3, 10];135.0;DBL
[2, 3];[4, 10];32.0;DBL
[2, 3];[5, 10];71.0;DBL
[2, 3];[6, 10];999.0;DBL
[2, 3];[7, 10];44.0;DBL
[2, 3];[8, 10];0.0;DBL
[2, 3];[1, 11];117.0;DBL
[2, 3];[2, 11];183.0;DBL
[2, 3];[3, 11];236.0;DBL
[2, 3];[4, 11];73.0;DBL
[2, 3];[5, 11];125.0;DBL
[2, 3];[6, 11];999.0;DBL
[2, 3];[7, 11];64.0;DBL
[2, 3];[8, 11];0.0;DBL
[2, 3];[1, 12];23.0;DBL
[2, 3];[2, 12];63.0;DBL
[2, 3];[3, 12];59.0;DBL
[2, 3];[4, 12];9.6;DBL
[2, 3];[5, 12];29.0;DBL
[2, 3];[6, 12];430.0;DBL
[2, 3];[7, 12];17.0;DBL
[2, 3];[8, 12];0.0;DBL
2;[1, 2];51.0;FCT
2;[2, 1];79.0;FCT
2;[1, 3];58.0;FCT
2;[2, 3];97.0;FCT
2;[3, 1];73.0;FCT
2;[3, 2];96.0;FCT
2;[1, 4];18.0;FCT
2;[2, 4];42.0;FCT
2;[3, 4];37.0;FCT
2;[4, 1];13.0;FCT
2;[4, 2];25.0;FCT
2;[4, 3];22.0;FCT
2;[1, 5];29.0;FCT
2;[2, 5];66.0;FCT
2;[3, 5];56.0;FCT
2;[4, 5];13.0;FCT
2;[5, 1];18.0;FCT
2;[5, 2];33.0;FCT
2;[5, 3];28.0;FCT
2;[5, 4];11.0;FCT
2;[1, 6];286.0;FCT
2;[2, 6];426.0;FCT
2;[3, 6];532.0;FCT
2;[4, 6];182.0;FCT
2;[5, 6];180.0;FCT
2;[6, 1];466.0;FCT
2;[6, 2];494.0;FCT
2;[6, 3];771.0;FCT
2;[6, 4];356.0;FCT
2;[6, 5];491.0;FCT
2;[1, 7];17.0;FCT
2;[2, 7];53.0;FCT
2;[3, 7];45.0;FCT
2;[4, 7];10.0;FCT
2;[5, 7];15.0;FCT
2;[6, 7];230.0;FCT
2;[7, 1];16.0;FCT
2;[7, 2];37.0;FCT
2;[7, 3];31.0;FCT
2;[7, 4];11.0;FCT
2;[7, 5];22.0;FCT
2;[7, 6];140.0;FCT
2;[1, 8];0.0;FCT
2;[2, 8];0.0;FCT
2;[3, 8];0.0;FCT
